timestamp,heart_rate_bpm,stress_level
2026-02-03T13:12:00,114,high
2026-02-03T13:13:00,114,high
2026-02-03T13:14:00,117,high
2026-02-03T13:15:00,116,high
2026-02-03T13:16:00,118,high
2026-02-03T13:17:00,120,high
2026-02-03T13:18:00,118,high
2026-02-03T13:19:00,117,high
2026-02-03T13:20:00,116,high
2026-02-03T13:21:00,116,high
2026-02-03T13:22:00,117,high
2026-02-03T13:23:00,116,high
2026-02-03T13:24:00,116,high
2026-02-03T13:25:00,117,high
2026-02-03T13:26:00,115,high
2026-02-03T13:27:00,117,high
2026-02-03T13:28:00,116,high
2026-02-03T13:29:00,117,high
2026-02-03T13:30:00,118,high
2026-02-03T13:31:00,116,high
2026-02-03T13:32:00,117,high
2026-02-03T13:33:00,118,high
2026-02-03T13:34:00,116,high
2026-02-03T13:35:00,116,high
2026-02-03T13:36:00,117,high
2026-02-03T13:37:00,117,high
2026-02-03T13:38:00,117,high
2026-02-03T13:39:00,117,high
2026-02-03T13:40:00,117,high
2026-02-03T13:41:00,116,high
2026-02-03T13:42:00,116,high
2026-02-03T13:43:00,114,high
2026-02-03T13:44:00,113,high
2026-02-03T13:45:00,115,high
2026-02-03T13:46:00,113,high
2026-02-03T13:47:00,114,high
2026-02-03T13:48:00,113,high
2026-02-03T13:49:00,114,high
2026-02-03T13:50:00,113,high
2026-02-03T13:51:00,113,high
2026-02-03T13:52:00,111,high
2026-02-03T13:53:00,111,high
2026-02-03T13:54:00,110,high
2026-02-03T13:55:00,111,high
2026-02-03T13:56:00,114,high
2026-02-03T13:57:00,112,high
2026-02-03T13:58:00,113,high
2026-02-03T13:59:00,111,high
2026-02-03T14:00:00,112,high
2026-02-03T14:01:00,114,high
2026-02-03T14:02:00,113,high
2026-02-03T14:03:00,114,high
2026-02-03T14:04:00,115,high
2026-02-03T14:05:00,113,high
2026-02-03T14:06:00,111,high
2026-02-03T14:07:00,112,high
2026-02-03T14:08:00,111,high
2026-02-03T14:09:00,111,high
2026-02-03T14:10:00,110,high
2026-02-03T14:11:00,110,high
2026-02-03T14:12:00,112,high
2026-02-03T14:13:00,113,high
2026-02-03T14:14:00,114,high
2026-02-03T14:15:00,112,high
2026-02-03T14:16:00,110,high
2026-02-03T14:17:00,113,high
2026-02-03T14:18:00,111,high
2026-02-03T14:19:00,110,high
2026-02-03T14:20:00,111,high
2026-02-03T14:21:00,111,high
2026-02-03T14:22:00,111,high
2026-02-03T14:23:00,109,high
2026-02-03T14:24:00,112,high
2026-02-03T14:25:00,111,high
2026-02-03T14:26:00,109,high
2026-02-03T14:27:00,110,high
2026-02-03T14:28:00,110,high
2026-02-03T14:29:00,110,high
2026-02-03T14:30:00,109,high
2026-02-03T14:31:00,108,high
2026-02-03T14:32:00,109,high
2026-02-03T14:33:00,112,high
2026-02-03T14:34:00,114,high
2026-02-03T14:35:00,113,high
2026-02-03T14:36:00,114,high
2026-02-03T14:37:00,116,high
2026-02-03T14:38:00,116,high
2026-02-03T14:39:00,117,high
2026-02-03T14:40:00,118,high
2026-02-03T14:41:00,119,high
2026-02-03T14:42:00,117,high
2026-02-03T14:43:00,119,high
2026-02-03T14:44:00,119,high
2026-02-03T14:45:00,120,high
2026-02-03T14:46:00,119,high
2026-02-03T14:47:00,119,high
2026-02-03T14:48:00,117,high
2026-02-03T14:49:00,115,high
2026-02-03T14:50:00,118,high
2026-02-03T14:51:00,118,high
2026-02-03T14:52:00,117,high
2026-02-03T14:53:00,119,high
2026-02-03T14:54:00,120,high
2026-02-03T14:55:00,121,high
2026-02-03T14:56:00,121,high
2026-02-03T14:57:00,120,high
2026-02-03T14:58:00,121,high
2026-02-03T14:59:00,120,high
2026-02-03T15:00:00,120,high
2026-02-03T15:01:00,121,high
2026-02-03T15:02:00,119,high
2026-02-03T15:03:00,118,high
2026-02-03T15:04:00,119,high
2026-02-03T15:05:00,120,high
2026-02-03T15:06:00,119,high
2026-02-03T15:07:00,119,high
2026-02-03T15:08:00,119,high
2026-02-03T15:09:00,119,high
2026-02-03T15:10:00,118,high
2026-02-03T15:11:00,118,high
2026-02-03T15:12:00,119,high
2026-02-03T15:13:00,121,high
2026-02-03T15:14:00,122,high
2026-02-03T15:15:00,121,high
2026-02-03T15:16:00,120,high
2026-02-03T15:17:00,121,high
2026-02-03T15:18:00,119,high
2026-02-03T15:19:00,119,high
2026-02-03T15:20:00,119,high
2026-02-03T15:21:00,120,high
2026-02-03T15:22:00,118,high
2026-02-03T15:23:00,116,high
2026-02-03T15:24:00,114,high
2026-02-03T15:25:00,114,high
2026-02-03T15:26:00,112,high
2026-02-03T15:27:00,112,high
2026-02-03T15:28:00,114,high
2026-02-03T15:29:00,115,high
2026-02-03T15:30:00,114,high
2026-02-03T15:31:00,113,high
2026-02-03T15:32:00,115,high
2026-02-03T15:33:00,115,high
2026-02-03T15:34:00,116,high
2026-02-03T15:35:00,116,high
2026-02-03T15:36:00,118,high
2026-02-03T15:37:00,117,high
2026-02-03T15:38:00,118,high
2026-02-03T15:39:00,119,high
2026-02-03T15:40:00,118,high
2026-02-03T15:41:00,118,high
2026-02-03T15:42:00,119,high
2026-02-03T15:43:00,121,high
2026-02-03T15:44:00,122,high
2026-02-03T15:45:00,123,high
2026-02-03T15:46:00,123,high
2026-02-03T15:47:00,121,high
2026-02-03T15:48:00,122,high
2026-02-03T15:49:00,120,high
2026-02-03T15:50:00,121,high
2026-02-03T15:51:00,121,high
2026-02-03T15:52:00,123,high
2026-02-03T15:53:00,122,high
2026-02-03T15:54:00,122,high
2026-02-03T15:55:00,121,high
2026-02-03T15:56:00,121,high
2026-02-03T15:57:00,121,high
2026-02-03T15:58:00,121,high
2026-02-03T15:59:00,122,high
2026-02-03T16:00:00,120,high
2026-02-03T16:01:00,119,high
2026-02-03T16:02:00,120,high
2026-02-03T16:03:00,121,high
2026-02-03T16:04:00,122,high
2026-02-03T16:05:00,122,high
2026-02-03T16:06:00,122,high
2026-02-03T16:07:00,121,high
2026-02-03T16:08:00,121,high
2026-02-03T16:09:00,118,high
2026-02-03T16:10:00,116,high
2026-02-03T16:11:00,117,high
2026-02-03T16:12:00,119,high
2026-02-03T16:13:00,119,high
2026-02-03T16:14:00,119,high
2026-02-03T16:15:00,119,high
2026-02-03T16:16:00,119,high
2026-02-03T16:17:00,118,high
2026-02-03T16:18:00,117,high
2026-02-03T16:19:00,118,high
2026-02-03T16:20:00,117,high
2026-02-03T16:21:00,115,high
2026-02-03T16:22:00,115,high
2026-02-03T16:23:00,116,high
2026-02-03T16:24:00,115,high
2026-02-03T16:25:00,116,high
2026-02-03T16:26:00,116,high
2026-02-03T16:27:00,115,high
2026-02-03T16:28:00,114,high
2026-02-03T16:29:00,112,high
2026-02-03T16:30:00,111,high
2026-02-03T16:31:00,108,high
2026-02-03T16:32:00,106,high
2026-02-03T16:33:00,105,high
2026-02-03T16:34:00,104,high
2026-02-03T16:35:00,101,high
2026-02-03T16:36:00,100,medium
2026-02-03T16:37:00,98,medium
2026-02-03T16:38:00,96,medium
2026-02-03T16:39:00,96,medium
2026-02-03T16:40:00,94,medium
2026-02-03T16:41:00,93,medium
2026-02-03T16:42:00,92,medium
2026-02-03T16:43:00,91,medium
2026-02-03T16:44:00,90,medium
2026-02-03T16:45:00,89,medium
2026-02-03T16:46:00,88,medium
2026-02-03T16:47:00,87,medium
2026-02-03T16:48:00,87,medium
2026-02-03T16:49:00,86,medium
2026-02-03T16:50:00,84,medium
2026-02-03T16:51:00,84,medium
2026-02-03T16:52:00,82,medium
2026-02-03T16:53:00,81,medium
2026-02-03T16:54:00,79,medium
2026-02-03T16:55:00,79,medium
2026-02-03T16:56:00,78,medium
2026-02-03T16:57:00,76,medium
2026-02-03T16:58:00,76,medium
2026-02-03T16:59:00,77,medium
2026-02-03T17:00:00,77,medium
2026-02-03T17:01:00,78,medium
2026-02-03T17:02:00,76,medium
2026-02-03T17:03:00,76,medium
2026-02-03T17:04:00,76,medium
2026-02-03T17:05:00,76,medium
2026-02-03T17:06:00,75,medium
2026-02-03T17:07:00,74,medium
2026-02-03T17:08:00,75,medium
2026-02-03T17:09:00,76,medium
2026-02-03T17:10:00,76,medium
2026-02-03T17:11:00,75,medium
2026-02-03T17:12:00,75,medium
2026-02-03T17:13:00,73,medium
2026-02-03T17:14:00,73,medium
2026-02-03T17:15:00,73,medium
2026-02-03T17:16:00,74,medium
2026-02-03T17:17:00,75,medium
2026-02-03T17:18:00,74,medium
2026-02-03T17:19:00,72,medium
2026-02-03T17:20:00,71,medium
2026-02-03T17:21:00,70,medium
2026-02-03T17:22:00,71,medium
2026-02-03T17:23:00,72,medium
2026-02-03T17:24:00,72,medium
2026-02-03T17:25:00,72,medium
2026-02-03T17:26:00,72,medium
2026-02-03T17:27:00,74,medium
2026-02-03T17:28:00,75,medium
2026-02-03T17:29:00,73,medium
2026-02-03T17:30:00,73,medium
2026-02-03T17:31:00,72,medium
2026-02-03T17:32:00,71,medium
2026-02-03T17:33:00,72,medium
2026-02-03T17:34:00,70,medium
2026-02-03T17:35:00,69,medium
2026-02-03T17:36:00,69,medium
2026-02-03T17:37:00,70,medium
2026-02-03T17:38:00,69,medium
2026-02-03T17:39:00,70,medium
2026-02-03T17:40:00,71,medium
2026-02-03T17:41:00,70,medium
2026-02-03T17:42:00,70,medium
2026-02-03T17:43:00,71,medium
2026-02-03T17:44:00,70,medium
2026-02-03T17:45:00,71,medium
2026-02-03T17:46:00,70,medium
2026-02-03T17:47:00,69,medium
2026-02-03T17:48:00,68,medium
2026-02-03T17:49:00,70,medium
2026-02-03T17:50:00,69,medium
2026-02-03T17:51:00,68,medium
2026-02-03T17:52:00,68,medium
2026-02-03T17:53:00,68,medium
2026-02-03T17:54:00,69,medium
2026-02-03T17:55:00,68,medium
2026-02-03T17:56:00,67,medium
2026-02-03T17:57:00,68,medium
2026-02-03T17:58:00,67,medium
2026-02-03T17:59:00,68,medium
2026-02-03T18:00:00,69,medium
2026-02-03T18:01:00,69,medium
2026-02-03T18:02:00,69,medium
2026-02-03T18:03:00,68,medium
2026-02-03T18:04:00,69,medium
2026-02-03T18:05:00,70,medium
2026-02-03T18:06:00,69,medium
2026-02-03T18:07:00,69,medium
2026-02-03T18:08:00,70,medium
2026-02-03T18:09:00,71,medium
2026-02-03T18:10:00,70,medium
2026-02-03T18:11:00,68,medium
2026-02-03T18:12:00,69,medium
2026-02-03T18:13:00,69,medium
2026-02-03T18:14:00,68,medium
2026-02-03T18:15:00,67,medium
2026-02-03T18:16:00,69,medium
2026-02-03T18:17:00,67,medium
2026-02-03T18:18:00,67,medium
2026-02-03T18:19:00,67,medium
2026-02-03T18:20:00,66,medium
2026-02-03T18:21:00,67,medium
2026-02-03T18:22:00,66,low
2026-02-03T18:23:00,66,low
2026-02-03T18:24:00,65,low
2026-02-03T18:25:00,66,low
2026-02-03T18:26:00,67,low
2026-02-03T18:27:00,67,low
2026-02-03T18:28:00,67,low
2026-02-03T18:29:00,69,low
2026-02-03T18:30:00,69,low
2026-02-03T18:31:00,70,low
2026-02-03T18:32:00,70,low
2026-02-03T18:33:00,71,low
2026-02-03T18:34:00,72,low
2026-02-03T18:35:00,73,low
2026-02-03T18:36:00,74,low
2026-02-03T18:37:00,73,low
2026-02-03T18:38:00,73,low
2026-02-03T18:39:00,73,low
2026-02-03T18:40:00,73,low
2026-02-03T18:41:00,71,low
2026-02-03T18:42:00,71,low
2026-02-03T18:43:00,72,low
2026-02-03T18:44:00,72,low
2026-02-03T18:45:00,73,low
2026-02-03T18:46:00,73,low
2026-02-03T18:47:00,72,low
2026-02-03T18:48:00,71,low
2026-02-03T18:49:00,71,low
2026-02-03T18:50:00,72,low
2026-02-03T18:51:00,71,low
2026-02-03T18:52:00,70,medium
2026-02-03T18:53:00,71,medium
2026-02-03T18:54:00,70,low
2026-02-03T18:55:00,70,low
2026-02-03T18:56:00,69,low
2026-02-03T18:57:00,67,low
2026-02-03T18:58:00,67,low
2026-02-03T18:59:00,69,medium
2026-02-03T19:00:00,69,medium
2026-02-03T19:01:00,69,medium
2026-02-03T19:02:00,68,medium
2026-02-03T19:03:00,68,medium
2026-02-03T19:04:00,68,medium
2026-02-03T19:05:00,67,medium
2026-02-03T19:06:00,67,medium
2026-02-03T19:07:00,67,medium
2026-02-03T19:08:00,66,medium
2026-02-03T19:09:00,67,medium
2026-02-03T19:10:00,66,medium
2026-02-03T19:11:00,67,medium
2026-02-03T19:12:00,68,medium
2026-02-03T19:13:00,70,medium
2026-02-03T19:14:00,69,medium
2026-02-03T19:15:00,71,medium
2026-02-03T19:16:00,71,medium
2026-02-03T19:17:00,71,medium
2026-02-03T19:18:00,70,medium
2026-02-03T19:19:00,72,medium
2026-02-03T19:20:00,71,medium
2026-02-03T19:21:00,71,medium
2026-02-03T19:22:00,70,medium
2026-02-03T19:23:00,71,medium
2026-02-03T19:24:00,71,medium
2026-02-03T19:25:00,70,medium
2026-02-03T19:26:00,70,medium
2026-02-03T19:27:00,69,medium
2026-02-03T19:28:00,70,medium
2026-02-03T19:29:00,71,medium
2026-02-03T19:30:00,70,medium
2026-02-03T19:31:00,69,medium
2026-02-03T19:32:00,67,medium
2026-02-03T19:33:00,69,medium
2026-02-03T19:34:00,67,medium
2026-02-03T19:35:00,66,medium
2026-02-03T19:36:00,67,medium
2026-02-03T19:37:00,67,medium
2026-02-03T19:38:00,66,medium
2026-02-03T19:39:00,64,medium
2026-02-03T19:40:00,65,medium
2026-02-03T19:41:00,65,medium
2026-02-03T19:42:00,64,medium
2026-02-03T19:43:00,63,medium
2026-02-03T19:44:00,63,medium
2026-02-03T19:45:00,62,medium
2026-02-03T19:46:00,63,medium
2026-02-03T19:47:00,63,medium
2026-02-03T19:48:00,63,medium
2026-02-03T19:49:00,65,medium
2026-02-03T19:50:00,64,medium
2026-02-03T19:51:00,64,medium
2026-02-03T19:52:00,65,medium
2026-02-03T19:53:00,64,medium
2026-02-03T19:54:00,63,medium
2026-02-03T19:55:00,63,medium
2026-02-03T19:56:00,62,medium
2026-02-03T19:57:00,63,medium
2026-02-03T19:58:00,65,medium
2026-02-03T19:59:00,66,medium
2026-02-03T20:00:00,67,medium
2026-02-03T20:01:00,68,medium
2026-02-03T20:02:00,67,medium
2026-02-03T20:03:00,67,medium
2026-02-03T20:04:00,68,medium
2026-02-03T20:05:00,69,medium
2026-02-03T20:06:00,68,medium
2026-02-03T20:07:00,67,medium
2026-02-03T20:08:00,67,medium
2026-02-03T20:09:00,67,medium
2026-02-03T20:10:00,68,medium
2026-02-03T20:11:00,68,medium
2026-02-03T20:12:00,68,medium
2026-02-03T20:13:00,67,medium
2026-02-03T20:14:00,66,medium
2026-02-03T20:15:00,66,medium
2026-02-03T20:16:00,65,medium
2026-02-03T20:17:00,66,medium
2026-02-03T20:18:00,64,medium
2026-02-03T20:19:00,63,medium
2026-02-03T20:20:00,62,medium
2026-02-03T20:21:00,62,medium
2026-02-03T20:22:00,63,low
2026-02-03T20:23:00,64,low
2026-02-03T20:24:00,66,low
2026-02-03T20:25:00,67,medium
2026-02-03T20:26:00,66,low
2026-02-03T20:27:00,67,low
2026-02-03T20:28:00,69,low
2026-02-03T20:29:00,70,low
2026-02-03T20:30:00,70,low
2026-02-03T20:31:00,72,low
2026-02-03T20:32:00,72,low
2026-02-03T20:33:00,73,medium
2026-02-03T20:34:00,74,low
2026-02-03T20:35:00,74,low
2026-02-03T20:36:00,72,medium
2026-02-03T20:37:00,73,low
2026-02-03T20:38:00,71,medium
2026-02-03T20:39:00,71,medium
2026-02-03T20:40:00,71,medium
2026-02-03T20:41:00,71,medium
2026-02-03T20:42:00,69,medium
2026-02-03T20:43:00,68,medium
2026-02-03T20:44:00,67,medium
2026-02-03T20:45:00,66,medium
2026-02-03T20:46:00,67,medium
2026-02-03T20:47:00,68,low
2026-02-03T20:48:00,68,medium
2026-02-03T20:49:00,66,medium
2026-02-03T20:50:00,65,low
2026-02-03T20:51:00,64,low
2026-02-03T20:52:00,66,low
2026-02-03T20:53:00,67,low
2026-02-03T20:54:00,68,low
2026-02-03T20:55:00,67,low
2026-02-03T20:56:00,66,low
2026-02-03T20:57:00,68,low
2026-02-03T20:58:00,67,low
2026-02-03T20:59:00,68,low
2026-02-03T21:00:00,67,medium
2026-02-03T21:01:00,69,medium
2026-02-03T21:02:00,70,medium
2026-02-03T21:03:00,70,medium
2026-02-03T21:04:00,70,medium
2026-02-03T21:05:00,69,medium
2026-02-03T21:06:00,69,medium
2026-02-03T21:07:00,68,medium
2026-02-03T21:08:00,67,medium
2026-02-03T21:09:00,65,medium
2026-02-03T21:10:00,64,medium
2026-02-03T21:11:00,66,medium
2026-02-03T21:12:00,66,medium
2026-02-03T21:13:00,67,medium
2026-02-03T21:14:00,68,medium
2026-02-03T21:15:00,68,medium
2026-02-03T21:16:00,68,medium
2026-02-03T21:17:00,67,medium
2026-02-03T21:18:00,68,medium
2026-02-03T21:19:00,67,medium
2026-02-03T21:20:00,67,medium
2026-02-03T21:21:00,69,medium
2026-02-03T21:22:00,69,medium
2026-02-03T21:23:00,70,medium
2026-02-03T21:24:00,70,medium
2026-02-03T21:25:00,69,medium
2026-02-03T21:26:00,70,medium
2026-02-03T21:27:00,68,medium
2026-02-03T21:28:00,69,medium
2026-02-03T21:29:00,69,medium
2026-02-03T21:30:00,69,medium
2026-02-03T21:31:00,68,medium
2026-02-03T21:32:00,69,medium
2026-02-03T21:33:00,69,medium
2026-02-03T21:34:00,71,medium
2026-02-03T21:35:00,70,medium
2026-02-03T21:36:00,69,medium
2026-02-03T21:37:00,71,medium
2026-02-03T21:38:00,71,medium
2026-02-03T21:39:00,70,medium
2026-02-03T21:40:00,70,medium
2026-02-03T21:41:00,69,medium
2026-02-03T21:42:00,69,medium
2026-02-03T21:43:00,68,low
2026-02-03T21:44:00,70,medium
2026-02-03T21:45:00,69,medium
2026-02-03T21:46:00,70,medium
2026-02-03T21:47:00,71,medium
2026-02-03T21:48:00,74,medium
2026-02-03T21:49:00,76,medium
2026-02-03T21:50:00,78,medium
2026-02-03T21:51:00,79,medium
2026-02-03T21:52:00,81,medium
2026-02-03T21:53:00,83,medium
2026-02-03T21:54:00,84,medium
2026-02-03T21:55:00,85,medium
2026-02-03T21:56:00,85,medium
2026-02-03T21:57:00,86,medium
2026-02-03T21:58:00,86,medium
2026-02-03T21:59:00,87,medium
2026-02-03T22:00:00,87,medium
2026-02-03T22:01:00,87,medium
2026-02-03T22:02:00,90,medium
2026-02-03T22:03:00,93,medium
2026-02-03T22:04:00,93,medium
2026-02-03T22:05:00,96,medium
2026-02-03T22:06:00,96,medium
2026-02-03T22:07:00,96,medium
2026-02-03T22:08:00,97,medium
2026-02-03T22:09:00,96,medium
2026-02-03T22:10:00,98,medium
2026-02-03T22:11:00,97,medium
2026-02-03T22:12:00,97,medium
2026-02-03T22:13:00,98,medium
2026-02-03T22:14:00,99,medium
2026-02-03T22:15:00,102,medium
2026-02-03T22:16:00,102,medium
2026-02-03T22:17:00,101,medium
2026-02-03T22:18:00,102,high
2026-02-03T22:19:00,105,high
2026-02-03T22:20:00,105,high
2026-02-03T22:21:00,105,high
2026-02-03T22:22:00,105,high
2026-02-03T22:23:00,107,high
2026-02-03T22:24:00,109,high
2026-02-03T22:25:00,108,high
2026-02-03T22:26:00,109,high
2026-02-03T22:27:00,110,high
2026-02-03T22:28:00,112,high
2026-02-03T22:29:00,113,high
2026-02-03T22:30:00,113,high
2026-02-03T22:31:00,114,high
2026-02-03T22:32:00,114,high
2026-02-03T22:33:00,114,medium
2026-02-03T22:34:00,114,medium
2026-02-03T22:35:00,115,medium
2026-02-03T22:36:00,118,medium
2026-02-03T22:37:00,117,medium
2026-02-03T22:38:00,118,high
2026-02-03T22:39:00,118,medium
2026-02-03T22:40:00,118,medium
2026-02-03T22:41:00,119,medium
2026-02-03T22:42:00,117,medium
2026-02-03T22:43:00,119,medium
2026-02-03T22:44:00,120,high
2026-02-03T22:45:00,119,high
2026-02-03T22:46:00,117,high
2026-02-03T22:47:00,118,high
2026-02-03T22:48:00,116,high
2026-02-03T22:49:00,117,high
2026-02-03T22:50:00,117,high
2026-02-03T22:51:00,117,high
2026-02-03T22:52:00,119,high
2026-02-03T22:53:00,119,high
2026-02-03T22:54:00,121,high
2026-02-03T22:55:00,120,high
2026-02-03T22:56:00,120,high
2026-02-03T22:57:00,122,high
2026-02-03T22:58:00,123,high
2026-02-03T22:59:00,123,high
2026-02-03T23:00:00,124,high
2026-02-03T23:01:00,121,high
2026-02-03T23:02:00,119,high
2026-02-03T23:03:00,120,high
2026-02-03T23:04:00,122,high
2026-02-03T23:05:00,121,high
2026-02-03T23:06:00,121,high
2026-02-03T23:07:00,120,high
2026-02-03T23:08:00,119,high
2026-02-03T23:09:00,119,high
2026-02-03T23:10:00,118,high
2026-02-03T23:11:00,119,high
2026-02-03T23:12:00,118,high
2026-02-03T23:13:00,116,high
2026-02-03T23:14:00,116,high
2026-02-03T23:15:00,117,high
2026-02-03T23:16:00,118,high
2026-02-03T23:17:00,118,high
2026-02-03T23:18:00,117,high
2026-02-03T23:19:00,116,high
2026-02-03T23:20:00,117,high
2026-02-03T23:21:00,117,high
2026-02-03T23:22:00,119,high
2026-02-03T23:23:00,119,high
2026-02-03T23:24:00,118,high
2026-02-03T23:25:00,119,high
2026-02-03T23:26:00,117,high
2026-02-03T23:27:00,115,high
2026-02-03T23:28:00,117,high
2026-02-03T23:29:00,118,high
2026-02-03T23:30:00,118,high
2026-02-03T23:31:00,118,high
2026-02-03T23:32:00,120,high
2026-02-03T23:33:00,119,high
2026-02-03T23:34:00,119,high
2026-02-03T23:35:00,120,high
2026-02-03T23:36:00,119,high
2026-02-03T23:37:00,119,high
2026-02-03T23:38:00,118,high
2026-02-03T23:39:00,120,high
2026-02-03T23:40:00,120,high
2026-02-03T23:41:00,119,high
2026-02-03T23:42:00,118,high
2026-02-03T23:43:00,119,high
2026-02-03T23:44:00,120,high
2026-02-03T23:45:00,121,high
2026-02-03T23:46:00,121,high
2026-02-03T23:47:00,120,high
2026-02-03T23:48:00,121,high
2026-02-03T23:49:00,121,high
2026-02-03T23:50:00,121,high
2026-02-03T23:51:00,122,high
2026-02-03T23:52:00,121,high
2026-02-03T23:53:00,123,high
2026-02-03T23:54:00,123,high
2026-02-03T23:55:00,125,high
2026-02-03T23:56:00,124,high
2026-02-03T23:57:00,124,high
2026-02-03T23:58:00,124,high
2026-02-03T23:59:00,124,high
2026-02-04T00:00:00,125,high
2026-02-04T00:01:00,125,high
2026-02-04T00:02:00,125,high
2026-02-04T00:03:00,123,high
2026-02-04T00:04:00,124,high
2026-02-04T00:05:00,124,high
2026-02-04T00:06:00,123,high
2026-02-04T00:07:00,122,high
2026-02-04T00:08:00,121,high
2026-02-04T00:09:00,122,high
2026-02-04T00:10:00,120,high
2026-02-04T00:11:00,122,high
2026-02-04T00:12:00,121,high
2026-02-04T00:13:00,120,high
2026-02-04T00:14:00,119,high
2026-02-04T00:15:00,120,high
2026-02-04T00:16:00,120,high
2026-02-04T00:17:00,122,high
2026-02-04T00:18:00,124,high
2026-02-04T00:19:00,123,high
2026-02-04T00:20:00,124,high
2026-02-04T00:21:00,125,high
2026-02-04T00:22:00,125,high
2026-02-04T00:23:00,126,high
2026-02-04T00:24:00,126,high
2026-02-04T00:25:00,125,high
2026-02-04T00:26:00,126,high
2026-02-04T00:27:00,127,high
2026-02-04T00:28:00,128,high
2026-02-04T00:29:00,127,high
2026-02-04T00:30:00,127,high
2026-02-04T00:31:00,128,high
2026-02-04T00:32:00,126,high
2026-02-04T00:33:00,128,high
2026-02-04T00:34:00,127,high
2026-02-04T00:35:00,126,high
2026-02-04T00:36:00,126,high
2026-02-04T00:37:00,123,high
2026-02-04T00:38:00,124,high
2026-02-04T00:39:00,125,high
2026-02-04T00:40:00,126,high
2026-02-04T00:41:00,124,high
2026-02-04T00:42:00,124,high
2026-02-04T00:43:00,124,high
2026-02-04T00:44:00,124,high
2026-02-04T00:45:00,124,high
2026-02-04T00:46:00,125,high
2026-02-04T00:47:00,125,high
2026-02-04T00:48:00,125,high
2026-02-04T00:49:00,123,high
2026-02-04T00:50:00,124,high
2026-02-04T00:51:00,123,high
2026-02-04T00:52:00,121,high
2026-02-04T00:53:00,121,high
2026-02-04T00:54:00,121,high
2026-02-04T00:55:00,119,high
2026-02-04T00:56:00,119,high
2026-02-04T00:57:00,118,high
2026-02-04T00:58:00,117,high
2026-02-04T00:59:00,116,high
2026-02-04T01:00:00,115,high
2026-02-04T01:01:00,116,high
2026-02-04T01:02:00,117,high
2026-02-04T01:03:00,116,high
2026-02-04T01:04:00,118,high
2026-02-04T01:05:00,119,high
2026-02-04T01:06:00,118,high
2026-02-04T01:07:00,117,high
2026-02-04T01:08:00,118,high
2026-02-04T01:09:00,118,high
2026-02-04T01:10:00,119,high
2026-02-04T01:11:00,119,high
2026-02-04T01:12:00,118,high
2026-02-04T01:13:00,120,high
2026-02-04T01:14:00,118,high
2026-02-04T01:15:00,118,high
2026-02-04T01:16:00,118,high
2026-02-04T01:17:00,118,high
2026-02-04T01:18:00,119,high
2026-02-04T01:19:00,121,high
2026-02-04T01:20:00,123,high
2026-02-04T01:21:00,123,high
2026-02-04T01:22:00,124,high
2026-02-04T01:23:00,125,high
2026-02-04T01:24:00,124,high
2026-02-04T01:25:00,124,high
2026-02-04T01:26:00,123,high
2026-02-04T01:27:00,122,high
2026-02-04T01:28:00,121,high
2026-02-04T01:29:00,120,high
2026-02-04T01:30:00,120,high
2026-02-04T01:31:00,118,high
2026-02-04T01:32:00,118,high
2026-02-04T01:33:00,116,high
2026-02-04T01:34:00,116,high
2026-02-04T01:35:00,116,high
2026-02-04T01:36:00,117,high
2026-02-04T01:37:00,115,high
2026-02-04T01:38:00,114,high
2026-02-04T01:39:00,113,high
2026-02-04T01:40:00,110,high
2026-02-04T01:41:00,108,high
2026-02-04T01:42:00,107,high
2026-02-04T01:43:00,105,high
2026-02-04T01:44:00,102,high
2026-02-04T01:45:00,101,high
2026-02-04T01:46:00,99,high
2026-02-04T01:47:00,97,high
2026-02-04T01:48:00,96,high
2026-02-04T01:49:00,95,high
2026-02-04T01:50:00,93,high
2026-02-04T01:51:00,93,medium
2026-02-04T01:52:00,91,medium
2026-02-04T01:53:00,90,medium
2026-02-04T01:54:00,89,medium
2026-02-04T01:55:00,87,medium
2026-02-04T01:56:00,87,medium
2026-02-04T01:57:00,85,medium
2026-02-04T01:58:00,84,medium
2026-02-04T01:59:00,84,medium
2026-02-04T02:00:00,83,medium
2026-02-04T02:01:00,84,medium
2026-02-04T02:02:00,86,high
2026-02-04T02:03:00,88,high
2026-02-04T02:04:00,90,high
2026-02-04T02:05:00,91,high
2026-02-04T02:06:00,92,high
2026-02-04T02:07:00,95,high
2026-02-04T02:08:00,98,high
2026-02-04T02:09:00,99,high
2026-02-04T02:10:00,101,high
2026-02-04T02:11:00,100,high
2026-02-04T02:12:00,100,high
2026-02-04T02:13:00,99,high
2026-02-04T02:14:00,99,high
2026-02-04T02:15:00,102,high
2026-02-04T02:16:00,102,high
2026-02-04T02:17:00,103,high
2026-02-04T02:18:00,102,high
2026-02-04T02:19:00,103,high
2026-02-04T02:20:00,105,high
2026-02-04T02:21:00,104,high
2026-02-04T02:22:00,103,high
2026-02-04T02:23:00,104,high
2026-02-04T02:24:00,107,high
2026-02-04T02:25:00,109,high
2026-02-04T02:26:00,109,high
2026-02-04T02:27:00,110,high
2026-02-04T02:28:00,110,high
2026-02-04T02:29:00,110,high
2026-02-04T02:30:00,108,high
2026-02-04T02:31:00,109,high
2026-02-04T02:32:00,110,high
2026-02-04T02:33:00,112,high
2026-02-04T02:34:00,111,high
2026-02-04T02:35:00,110,high
